Date,Hour,Seasons,Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Rainfall(mm),Snowfall (cm),is_weekend,is_holiday,warehouse_id
2018-07-11,18,Summer,2931,28.4,75.0,2.4,0.0,0.0,0,0,1
2018-07-11,19,Summer,2328,28.2,72.0,1.6,0.0,0.0,0,0,2
2018-07-11,20,Summer,2048,27.7,76.0,1.8,0.0,0.0,0,0,3
2018-07-11,21,Summer,1936,27.3,78.0,1.2,0.0,0.0,0,0,1
2018-07-11,22,Summer,1870,27.1,79.0,1.2,0.0,0.0,0,0,1
2018-07-11,23,Summer,1298,26.9,79.0,0.1,0.0,0.0,0,0,2
2018-07-12,0,Summer,938,26.7,79.0,0.9,0.0,0.0,0,0,3
2018-07-12,1,Summer,787,26.6,80.0,0.0,0.0,0.0,0,0,2
2018-07-12,2,Summer,517,26.3,84.0,0.3,0.0,0.0,0,0,1
2018-07-12,3,Summer,322,26.2,83.0,0.3,0.0,0.0,0,0,3
2018-07-12,4,Summer,159,26.1,85.0,0.6,0.0,0.0,0,0,1
2018-07-12,5,Summer,231,25.9,91.0,0.4,0.5,0.0,0,0,1
2018-07-12,6,Summer,593,25.6,93.0,1.1,0.0,0.0,0,0,1
2018-07-12,7,Summer,1279,25.9,87.0,1.7,0.0,0.0,0,0,2
2018-07-12,8,Summer,1811,26.3,84.0,2.1,0.0,0.0,0,0,1
2018-07-12,9,Summer,982,26.5,82.0,2.7,0.0,0.0,0,0,2
2018-07-12,10,Summer,746,26.7,88.0,1.6,0.5,0.0,0,0,1
2018-07-12,11,Summer,805,27.4,78.0,2.3,0.0,0.0,0,0,1
2018-07-12,12,Summer,991,27.4,80.0,2.7,0.0,0.0,0,0,2
2018-07-12,13,Summer,959,27.7,76.0,2.6,0.0,0.0,0,0,3
2018-07-12,14,Summer,976,27.8,76.0,3.1,0.0,0.0,0,0,1
2018-07-12,15,Summer,1163,28.0,76.0,2.3,0.0,0.0,0,0,1
2018-07-12,16,Summer,1296,28.1,74.0,2.8,0.0,0.0,0,0,3
2018-07-12,17,Summer,1915,27.9,75.0,2.5,0.0,0.0,0,0,2
2018-07-12,18,Summer,3016,27.5,77.0,2.1,0.0,0.0,0,0,1
2018-07-12,19,Summer,2313,27.4,78.0,1.1,0.0,0.0,0,0,2
2018-07-12,20,Summer,2214,26.9,80.0,1.5,0.0,0.0,0,0,2
2018-07-12,21,Summer,2115,26.3,81.0,0.8,0.0,0.0,0,0,3
2018-07-12,22,Summer,1945,25.9,83.0,0.6,0.0,0.0,0,0,3
2018-07-12,23,Summer,1355,25.5,84.0,0.8,0.0,0.0,0,0,3
2018-07-13,0,Summer,1006,25.1,87.0,0.4,0.0,0.0,0,0,1
2018-07-13,1,Summer,760,24.8,89.0,0.9,0.0,0.0,0,0,2
2018-07-13,2,Summer,600,24.9,86.0,1.3,0.0,0.0,0,0,3
2018-07-13,3,Summer,377,24.9,86.0,2.0,0.0,0.0,0,0,3
2018-07-13,4,Summer,241,24.8,86.0,2.1,0.0,0.0,0,0,3
2018-07-13,5,Summer,301,24.8,84.0,1.4,0.0,0.0,0,0,1
2018-07-13,6,Summer,665,24.8,84.0,1.1,0.0,0.0,0,0,1
2018-07-13,7,Summer,1321,25.0,83.0,1.0,0.0,0.0,0,0,2
2018-07-13,8,Summer,2114,25.5,80.0,1.8,0.0,0.0,0,0,3
2018-07-13,9,Summer,1240,26.6,73.0,2.2,0.0,0.0,0,0,2
2018-07-13,10,Summer,836,27.4,70.0,2.4,0.0,0.0,0,0,3
2018-07-13,11,Summer,887,27.5,70.0,2.4,0.0,0.0,0,0,1
2018-07-13,12,Summer,1013,28.3,68.0,1.9,0.0,0.0,0,0,3
2018-07-13,13,Summer,1046,28.9,68.0,2.8,0.0,0.0,0,0,1
2018-07-13,14,Summer,999,29.5,62.0,2.7,0.0,0.0,0,0,1
2018-07-13,15,Summer,1094,30.2,62.0,2.4,0.0,0.0,0,0,1
2018-07-13,16,Summer,1291,30.0,67.0,2.0,0.0,0.0,0,0,2
2018-07-13,17,Summer,1782,30.1,65.0,1.8,0.0,0.0,0,0,1
2018-07-13,18,Summer,2884,30.8,60.0,2.5,0.0,0.0,0,0,2
2018-07-13,19,Summer,2320,29.8,68.0,2.6,0.0,0.0,0,0,1
2018-07-13,20,Summer,2069,28.2,76.0,2.2,0.0,0.0,0,0,3
2018-07-13,21,Summer,1924,27.2,80.0,2.3,0.0,0.0,0,0,1
2018-07-13,22,Summer,1879,26.7,82.0,1.3,0.0,0.0,0,0,3
2018-07-13,23,Summer,1439,26.2,84.0,1.0,0.0,0.0,0,0,1
2018-07-14,0,Summer,1169,25.7,85.0,0.4,0.0,0.0,1,0,1
2018-07-14,1,Summer,1062,25.4,85.0,1.4,0.0,0.0,1,0,2
2018-07-14,2,Summer,783,25.3,85.0,1.7,0.0,0.0,1,0,2
2018-07-14,3,Summer,545,25.2,83.0,1.1,0.0,0.0,1,0,3
2018-07-14,4,Summer,307,25.1,82.0,1.5,0.0,0.0,1,0,2
2018-07-14,5,Summer,266,24.8,86.0,1.6,0.0,0.0,1,0,3
2018-07-14,6,Summer,356,24.6,86.0,0.4,0.0,0.0,1,0,3
2018-07-14,7,Summer,537,24.9,81.0,0.3,0.0,0.0,1,0,2
2018-07-14,8,Summer,787,26.1,74.0,0.7,0.0,0.0,1,0,1
2018-07-14,9,Summer,909,27.0,70.0,1.1,0.0,0.0,1,0,3
2018-07-14,10,Summer,910,27.8,68.0,2.1,0.0,0.0,1,0,2
2018-07-14,11,Summer,945,29.0,65.0,2.0,0.0,0.0,1,0,1
2018-07-14,12,Summer,1039,30.2,58.0,2.3,0.0,0.0,1,0,1
2018-07-14,13,Summer,1078,30.7,59.0,2.3,0.0,0.0,1,0,3
2018-07-14,14,Summer,1038,30.7,59.0,2.9,0.0,0.0,1,0,2
2018-07-14,15,Summer,1058,31.1,59.0,2.3,0.0,0.0,1,0,3
2018-07-14,16,Summer,1177,31.7,55.0,2.3,0.0,0.0,1,0,2
2018-07-14,17,Summer,1433,31.5,53.0,3.7,0.0,0.0,1,0,2
2018-07-14,18,Summer,1624,31.1,55.0,2.2,0.0,0.0,1,0,1
2018-07-14,19,Summer,1797,30.4,59.0,2.4,0.0,0.0,1,0,2
2018-07-14,20,Summer,2023,29.2,63.0,1.7,0.0,0.0,1,0,2
2018-07-14,21,Summer,2011,28.2,64.0,2.8,0.0,0.0,1,0,3
2018-07-14,22,Summer,1682,27.6,70.0,2.7,0.0,0.0,1,0,2
2018-07-14,23,Summer,1278,26.6,80.0,2.0,0.0,0.0,1,0,3
2018-07-15,0,Summer,1143,26.0,82.0,1.9,0.0,0.0,1,0,1
2018-07-15,1,Summer,868,25.5,83.0,2.3,0.0,0.0,1,0,3
2018-07-15,2,Summer,632,25.1,85.0,1.1,0.0,0.0,1,0,2
2018-07-15,3,Summer,443,24.8,86.0,0.2,0.0,0.0,1,0,3
2018-07-15,4,Summer,278,24.6,86.0,0.1,0.0,0.0,1,0,3
2018-07-15,5,Summer,223,24.5,85.0,0.7,0.0,0.0,1,0,1
2018-07-15,6,Summer,292,24.8,83.0,0.2,0.0,0.0,1,0,3
2018-07-15,7,Summer,402,25.2,80.0,0.2,0.0,0.0,1,0,1
2018-07-15,8,Summer,613,26.2,75.0,0.9,0.0,0.0,1,0,1
2018-07-15,9,Summer,715,27.0,71.0,1.0,0.0,0.0,1,0,1
2018-07-15,10,Summer,701,28.5,66.0,1.7,0.0,0.0,1,0,3
2018-07-15,11,Summer,712,28.7,64.0,1.3,0.0,0.0,1,0,2
2018-07-15,12,Summer,803,30.1,58.0,1.6,0.0,0.0,1,0,1
2018-07-15,13,Summer,810,31.4,53.0,3.2,0.0,0.0,1,0,2
2018-07-15,14,Summer,822,32.4,50.0,2.0,0.0,0.0,1,0,1
2018-07-15,15,Summer,946,32.9,49.0,2.6,0.0,0.0,1,0,1
2018-07-15,16,Summer,1125,32.8,52.0,3.0,0.0,0.0,1,0,1
2018-07-15,17,Summer,1247,32.7,52.0,3.0,0.0,0.0,1,0,2
2018-07-15,18,Summer,1466,32.2,55.0,2.4,0.0,0.0,1,0,2
2018-07-15,19,Summer,1847,31.2,62.0,2.1,0.0,0.0,1,0,3
2018-07-15,20,Summer,2058,29.2,72.0,2.1,0.0,0.0,1,0,2
2018-07-15,21,Summer,1924,28.1,74.0,3.1,0.0,0.0,1,0,2
2018-07-15,22,Summer,1607,27.5,77.0,0.9,0.0,0.0,1,0,1
2018-07-15,23,Summer,1113,27.0,78.0,1.6,0.0,0.0,1,0,1
2018-07-16,0,Summer,732,26.5,81.0,0.9,0.0,0.0,0,0,3
2018-07-16,1,Summer,498,25.9,83.0,1.3,0.0,0.0,0,0,2
2018-07-16,2,Summer,469,25.4,84.0,0.6,0.0,0.0,0,0,1
2018-07-16,3,Summer,276,25.1,85.0,0.7,0.0,0.0,0,0,1
2018-07-16,4,Summer,211,24.6,84.0,0.7,0.0,0.0,0,0,1
2018-07-16,5,Summer,324,24.3,85.0,1.0,0.0,0.0,0,0,3
2018-07-16,6,Summer,703,24.0,85.0,0.9,0.0,0.0,0,0,1
2018-07-16,7,Summer,1344,24.5,73.0,0.9,0.0,0.0,0,0,3
2018-07-16,8,Summer,1935,26.4,69.0,0.5,0.0,0.0,0,0,3
2018-07-16,9,Summer,1014,28.0,64.0,1.0,0.0,0.0,0,0,1
2018-07-16,10,Summer,678,29.8,54.0,1.8,0.0,0.0,0,0,3
2018-07-16,11,Summer,688,31.5,51.0,2.1,0.0,0.0,0,0,3
2018-07-16,12,Summer,719,32.4,49.0,2.0,0.0,0.0,0,0,2
2018-07-16,13,Summer,727,33.0,51.0,2.5,0.0,0.0,0,0,3
2018-07-16,14,Summer,691,33.7,45.0,2.5,0.0,0.0,0,0,3
2018-07-16,15,Summer,745,33.4,44.0,3.1,0.0,0.0,0,0,2
2018-07-16,16,Summer,818,33.3,46.0,3.1,0.0,0.0,0,0,1
2018-07-16,17,Summer,1425,33.0,46.0,3.1,0.0,0.0,0,0,3
2018-07-16,18,Summer,2636,32.3,47.0,3.0,0.0,0.0,0,0,2
2018-07-16,19,Summer,2368,31.2,52.0,2.4,0.0,0.0,0,0,2
2018-07-16,20,Summer,2362,29.3,58.0,2.4,0.0,0.0,0,0,1
2018-07-16,21,Summer,2241,28.0,64.0,1.5,0.0,0.0,0,0,2
2018-07-16,22,Summer,1934,27.2,69.0,1.7,0.0,0.0,0,0,3
2018-07-16,23,Summer,1285,26.6,75.0,1.5,0.0,0.0,0,0,1
2018-07-17,0,Summer,1003,26.4,76.0,1.2,0.0,0.0,0,0,1
2018-07-17,1,Summer,692,25.8,78.0,0.4,0.0,0.0,0,0,3
2018-07-17,2,Summer,497,25.3,78.0,1.0,0.0,0.0,0,0,3
2018-07-17,3,Summer,372,24.8,80.0,1.0,0.0,0.0,0,0,2
2018-07-17,4,Summer,222,24.4,80.0,1.0,0.0,0.0,0,0,1
2018-07-17,5,Summer,372,24.1,81.0,0.9,0.0,0.0,0,0,2
2018-07-17,6,Summer,713,24.0,81.0,0.9,0.0,0.0,0,0,2
2018-07-17,7,Summer,1356,24.4,75.0,1.0,0.0,0.0,0,0,3
2018-07-17,8,Summer,1955,25.8,69.0,0.8,0.0,0.0,0,0,1
2018-07-17,9,Summer,1031,27.5,60.0,2.2,0.0,0.0,0,0,2
2018-07-17,10,Summer,719,29.2,55.0,1.6,0.0,0.0,0,0,3
2018-07-17,11,Summer,797,30.4,53.0,1.8,0.0,0.0,0,0,2
2018-07-17,12,Summer,803,30.8,57.0,2.3,0.0,0.0,0,0,1
2018-07-17,13,Summer,763,31.1,53.0,3.2,0.0,0.0,0,0,1
2018-07-17,14,Summer,786,31.8,49.0,3.5,0.0,0.0,0,0,2
2018-07-17,15,Summer,878,31.9,51.0,3.3,0.0,0.0,0,0,3
2018-07-17,16,Summer,1062,32.0,51.0,2.4,0.0,0.0,0,0,3
2018-07-17,17,Summer,1591,31.8,52.0,2.4,0.0,0.0,0,0,3
2018-07-17,18,Summer,2770,31.3,55.0,2.5,0.0,0.0,0,0,2
2018-07-17,19,Summer,2326,30.6,57.0,1.4,0.0,0.0,0,0,1
2018-07-17,20,Summer,2174,28.9,64.0,1.7,0.0,0.0,0,0,1
2018-07-17,21,Summer,2273,27.9,69.0,1.9,0.0,0.0,0,0,1
2018-07-17,22,Summer,1940,27.2,70.0,1.9,0.0,0.0,0,0,2
2018-07-17,23,Summer,1340,26.6,76.0,1.6,0.0,0.0,0,0,1
2018-07-18,0,Summer,1002,26.2,79.0,0.7,0.0,0.0,0,0,1
2018-07-18,1,Summer,741,25.7,80.0,0.2,0.0,0.0,0,0,2
2018-07-18,2,Summer,526,25.2,82.0,0.4,0.0,0.0,0,0,3
2018-07-18,3,Summer,381,24.7,84.0,0.7,0.0,0.0,0,0,1
2018-07-18,4,Summer,266,24.3,83.0,0.7,0.0,0.0,0,0,1
2018-07-18,5,Summer,327,23.9,83.0,0.4,0.0,0.0,0,0,3
2018-07-18,6,Summer,695,23.7,83.0,0.1,0.0,0.0,0,0,3
2018-07-18,7,Summer,1308,24.2,74.0,0.7,0.0,0.0,0,0,1
2018-07-18,8,Summer,1944,25.8,71.0,0.4,0.0,0.0,0,0,1
2018-07-18,9,Summer,982,27.2,59.0,0.4,0.0,0.0,0,0,3
2018-07-18,10,Summer,722,28.9,61.0,1.5,0.0,0.0,0,0,1
2018-07-18,11,Summer,701,30.2,53.0,2.2,0.0,0.0,0,0,1
2018-07-18,12,Summer,780,31.2,51.0,2.0,0.0,0.0,0,0,3
2018-07-18,13,Summer,778,32.1,51.0,2.3,0.0,0.0,0,0,3
2018-07-18,14,Summer,762,32.7,49.0,1.5,0.0,0.0,0,0,2
2018-07-18,15,Summer,776,32.9,46.0,2.5,0.0,0.0,0,0,3
2018-07-18,16,Summer,912,33.1,42.0,2.9,0.0,0.0,0,0,3
2018-07-18,17,Summer,1596,32.6,46.0,2.8,0.0,0.0,0,0,3
2018-07-18,18,Summer,2692,32.0,50.0,2.6,0.0,0.0,0,0,3
2018-07-18,19,Summer,2281,30.6,54.0,2.8,0.0,0.0,0,0,1
2018-07-18,20,Summer,2202,28.8,66.0,1.9,0.0,0.0,0,0,2
2018-07-18,21,Summer,2188,28.0,69.0,1.8,0.0,0.0,0,0,3
2018-07-18,22,Summer,1980,27.2,73.0,1.5,0.0,0.0,0,0,1
2018-07-18,23,Summer,1354,26.4,76.0,0.6,0.0,0.0,0,0,2
2018-07-19,0,Summer,1068,25.9,76.0,1.3,0.0,0.0,0,0,3
2018-07-19,1,Summer,824,25.4,79.0,0.8,0.0,0.0,0,0,3
2018-07-19,2,Summer,591,24.8,80.0,1.5,0.0,0.0,0,0,1
2018-07-19,3,Summer,393,24.4,85.0,0.6,0.0,0.0,0,0,3
2018-07-19,4,Summer,231,24.0,87.0,0.9,0.0,0.0,0,0,3
2018-07-19,5,Summer,329,23.6,88.0,0.2,0.0,0.0,0,0,3
2018-07-19,6,Summer,672,23.3,83.0,0.2,0.0,0.0,0,0,3
2018-07-19,7,Summer,1315,23.6,75.0,0.9,0.0,0.0,0,0,2
2018-07-19,8,Summer,1993,25.5,65.0,0.9,0.0,0.0,0,0,3
2018-07-19,9,Summer,985,27.6,62.0,1.5,0.0,0.0,0,0,1
2018-07-19,10,Summer,695,29.4,56.0,2.2,0.0,0.0,0,0,3
2018-07-19,11,Summer,687,30.7,48.0,1.6,0.0,0.0,0,0,1
2018-07-19,12,Summer,828,31.7,42.0,2.6,0.0,0.0,0,0,1
2018-07-19,13,Summer,798,32.6,47.0,2.7,0.0,0.0,0,0,1
2018-07-19,14,Summer,722,33.1,47.0,2.5,0.0,0.0,0,0,3
2018-07-19,15,Summer,827,33.7,41.0,2.5,0.0,0.0,0,0,3
2018-07-19,16,Summer,1017,33.7,43.0,2.7,0.0,0.0,0,0,3
2018-07-19,17,Summer,1536,34.0,44.0,2.3,0.0,0.0,0,0,2
2018-07-19,18,Summer,2640,33.0,51.0,2.4,0.0,0.0,0,0,1
2018-07-19,19,Summer,2245,31.6,58.0,2.3,0.0,0.0,0,0,2
2018-07-19,20,Summer,2114,29.8,62.0,2.9,0.0,0.0,0,0,3
2018-07-19,21,Summer,2122,28.8,69.0,2.4,0.0,0.0,0,0,3
2018-07-19,22,Summer,1870,28.0,76.0,1.5,0.0,0.0,0,0,2
2018-07-19,23,Summer,1318,27.2,78.0,1.9,0.0,0.0,0,0,3
2018-07-20,0,Summer,1041,26.7,80.0,1.4,0.0,0.0,0,0,1
2018-07-20,1,Summer,773,26.1,81.0,1.6,0.0,0.0,0,0,2
2018-07-20,2,Summer,557,25.7,84.0,0.1,0.0,0.0,0,0,1
2018-07-20,3,Summer,428,25.4,84.0,0.9,0.0,0.0,0,0,2
2018-07-20,4,Summer,267,25.1,83.0,0.0,0.0,0.0,0,0,2
2018-07-20,5,Summer,327,24.9,83.0,0.3,0.0,0.0,0,0,3
2018-07-20,6,Summer,672,24.6,82.0,0.2,0.0,0.0,0,0,3
2018-07-20,7,Summer,1251,25.2,75.0,0.6,0.0,0.0,0,0,3
2018-07-20,8,Summer,1896,26.6,70.0,1.3,0.0,0.0,0,0,2
2018-07-20,9,Summer,1029,28.4,65.0,1.2,0.0,0.0,0,0,1
2018-07-20,10,Summer,641,29.8,59.0,1.2,0.0,0.0,0,0,3
2018-07-20,11,Summer,791,31.6,54.0,1.3,0.0,0.0,0,0,3
2018-07-20,12,Summer,822,32.6,51.0,2.1,0.0,0.0,0,0,2
2018-07-20,13,Summer,805,32.4,54.0,2.4,0.0,0.0,0,0,1
2018-07-20,14,Summer,741,33.4,52.0,2.7,0.0,0.0,0,0,3
2018-07-20,15,Summer,794,34.1,45.0,2.4,0.0,0.0,0,0,2
2018-07-20,16,Summer,928,34.3,45.0,2.3,0.0,0.0,0,0,1
2018-07-20,17,Summer,1468,34.3,44.0,2.1,0.0,0.0,0,0,1
2018-07-20,18,Summer,2419,33.9,42.0,2.0,0.0,0.0,0,0,1
2018-07-20,19,Summer,2084,32.9,44.0,2.0,0.0,0.0,0,0,3
2018-07-20,20,Summer,1888,30.9,51.0,2.2,0.0,0.0,0,0,3
2018-07-20,21,Summer,1869,29.8,59.0,1.4,0.0,0.0,0,0,1
2018-07-20,22,Summer,1782,28.8,65.0,1.3,0.0,0.0,0,0,2
2018-07-20,23,Summer,1426,28.2,70.0,1.3,0.0,0.0,0,0,1
2018-07-21,0,Summer,1132,27.5,73.0,1.1,0.0,0.0,1,0,1
2018-07-21,1,Summer,945,27.0,74.0,1.1,0.0,0.0,1,0,2
2018-07-21,2,Summer,684,26.4,72.0,0.2,0.0,0.0,1,0,1
2018-07-21,3,Summer,477,26.1,74.0,0.1,0.0,0.0,1,0,2
2018-07-21,4,Summer,347,25.6,77.0,1.2,0.0,0.0,1,0,1
2018-07-21,5,Summer,292,25.0,78.0,0.3,0.0,0.0,1,0,1
2018-07-21,6,Summer,381,24.9,76.0,0.0,0.0,0.0,1,0,1
2018-07-21,7,Summer,491,25.3,71.0,0.4,0.0,0.0,1,0,1
2018-07-21,8,Summer,720,27.4,63.0,0.9,0.0,0.0,1,0,1
2018-07-21,9,Summer,729,29.6,57.0,0.9,0.0,0.0,1,0,2
2018-07-21,10,Summer,699,31.4,51.0,1.1,0.0,0.0,1,0,3
2018-07-21,11,Summer,676,32.9,45.0,2.1,0.0,0.0,1,0,1
2018-07-21,12,Summer,735,34.2,35.0,1.8,0.0,0.0,1,0,2
2018-07-21,13,Summer,727,35.2,34.0,1.8,0.0,0.0,1,0,1
2018-07-21,14,Summer,682,36.3,34.0,1.3,0.0,0.0,1,0,3
2018-07-21,15,Summer,785,36.5,35.0,3.0,0.0,0.0,1,0,1
2018-07-21,16,Summer,883,36.8,30.0,2.8,0.0,0.0,1,0,3
2018-07-21,17,Summer,1011,36.3,36.0,3.1,0.0,0.0,1,0,1
2018-07-21,18,Summer,1202,35.0,42.0,2.9,0.0,0.0,1,0,3
2018-07-21,19,Summer,1423,33.4,51.0,2.6,0.0,0.0,1,0,2
2018-07-21,20,Summer,1655,31.5,53.0,1.8,0.0,0.0,1,0,3
2018-07-21,21,Summer,1731,30.2,54.0,1.8,0.0,0.0,1,0,1
2018-07-21,22,Summer,1588,29.4,55.0,1.4,0.0,0.0,1,0,1
2018-07-21,23,Summer,1288,28.8,56.0,1.6,0.0,0.0,1,0,1
2018-07-22,0,Summer,1088,28.1,56.0,0.2,0.0,0.0,1,0,3
2018-07-22,1,Summer,772,27.3,60.0,0.8,0.0,0.0,1,0,1
2018-07-22,2,Summer,587,26.8,63.0,0.6,0.0,0.0,1,0,2
2018-07-22,3,Summer,438,26.3,63.0,0.2,0.0,0.0,1,0,2
2018-07-22,4,Summer,270,25.9,71.0,0.3,0.0,0.0,1,0,3
2018-07-22,5,Summer,256,25.5,72.0,0.4,0.0,0.0,1,0,1
2018-07-22,6,Summer,286,25.3,73.0,0.6,0.0,0.0,1,0,2
2018-07-22,7,Summer,360,25.8,67.0,0.9,0.0,0.0,1,0,3
2018-07-22,8,Summer,477,27.9,60.0,0.6,0.0,0.0,1,0,2
2018-07-22,9,Summer,526,30.5,54.0,0.9,0.0,0.0,1,0,1
2018-07-22,10,Summer,522,32.2,50.0,0.8,0.0,0.0,1,0,1
2018-07-22,11,Summer,499,33.8,45.0,1.9,0.0,0.0,1,0,2
2018-07-22,12,Summer,560,35.5,39.0,1.9,0.0,0.0,1,0,1
2018-07-22,13,Summer,569,36.7,33.0,1.8,0.0,0.0,1,0,2
2018-07-22,14,Summer,565,37.4,34.0,2.3,0.0,0.0,1,0,1
2018-07-22,15,Summer,632,37.5,33.0,2.0,0.0,0.0,1,0,3
2018-07-22,16,Summer,771,37.8,31.0,2.5,0.0,0.0,1,0,2
2018-07-22,17,Summer,965,37.6,33.0,2.1,0.0,0.0,1,0,3
2018-07-22,18,Summer,1212,36.3,35.0,3.0,0.0,0.0,1,0,1
2018-07-22,19,Summer,1478,34.5,47.0,2.8,0.0,0.0,1,0,3
2018-07-22,20,Summer,1688,33.3,50.0,2.3,0.0,0.0,1,0,1
2018-07-22,21,Summer,1666,32.3,50.0,1.7,0.0,0.0,1,0,3
2018-07-22,22,Summer,1346,31.7,51.0,1.4,0.0,0.0,1,0,1
2018-07-22,23,Summer,1030,31.2,52.0,1.5,0.0,0.0,1,0,3
2018-07-23,0,Summer,792,30.6,50.0,2.3,0.0,0.0,0,0,1
2018-07-23,1,Summer,542,30.0,52.0,1.5,0.0,0.0,0,0,1
2018-07-23,2,Summer,382,29.7,53.0,1.4,0.0,0.0,0,0,2
2018-07-23,3,Summer,238,29.6,50.0,2.1,0.0,0.0,0,0,1
2018-07-23,4,Summer,174,29.3,51.0,0.9,0.0,0.0,0,0,2
2018-07-23,5,Summer,310,29.3,55.0,1.6,0.0,0.0,0,0,1
2018-07-23,6,Summer,652,29.2,58.0,1.7,0.0,0.0,0,0,3
2018-07-23,7,Summer,1241,29.3,58.0,0.8,0.0,0.0,0,0,3
2018-07-23,8,Summer,1889,30.0,56.0,0.9,0.0,0.0,0,0,2
2018-07-23,9,Summer,985,31.0,55.0,1.5,0.0,0.0,0,0,2
2018-07-23,10,Summer,636,31.8,51.0,1.5,0.0,0.0,0,0,1
2018-07-23,11,Summer,611,32.7,48.0,2.2,0.0,0.0,0,0,2
2018-07-23,12,Summer,655,34.1,47.0,2.3,0.0,0.0,0,0,2
2018-07-23,13,Summer,688,33.8,47.0,1.7,0.0,0.0,0,0,3
2018-07-23,14,Summer,670,34.3,45.0,2.2,0.0,0.0,0,0,3
2018-07-23,15,Summer,739,35.4,46.0,2.2,0.0,0.0,0,0,1
2018-07-23,16,Summer,960,34.8,47.0,2.2,0.0,0.0,0,0,1
2018-07-23,17,Summer,1310,34.8,49.0,3.0,0.0,0.0,0,0,2
2018-07-23,18,Summer,2405,33.9,53.0,3.2,0.0,0.0,0,0,3
2018-07-23,19,Summer,2112,32.6,58.0,3.2,0.0,0.0,0,0,3
2018-07-23,20,Summer,2051,31.5,61.0,1.8,0.0,0.0,0,0,1
2018-07-23,21,Summer,1994,30.8,60.0,1.8,0.0,0.0,0,0,2
2018-07-23,22,Summer,1697,30.3,60.0,1.8,0.0,0.0,0,0,2
2018-07-23,23,Summer,1157,30.0,58.0,1.6,0.0,0.0,0,0,1
2018-07-24,0,Summer,874,29.6,61.0,1.0,0.0,0.0,0,0,1
2018-07-24,1,Summer,715,29.1,64.0,1.2,0.0,0.0,0,0,3
2018-07-24,2,Summer,487,28.6,66.0,0.9,0.0,0.0,0,0,1
2018-07-24,3,Summer,332,28.2,65.0,0.3,0.0,0.0,0,0,1
2018-07-24,4,Summer,218,27.8,67.0,0.2,0.0,0.0,0,0,2
2018-07-24,5,Summer,306,27.5,70.0,0.1,0.0,0.0,0,0,2
2018-07-24,6,Summer,673,27.2,71.0,0.8,0.0,0.0,0,0,2
2018-07-24,7,Summer,1213,27.8,63.0,1.2,0.0,0.0,0,0,1
2018-07-24,8,Summer,1820,29.9,59.0,0.8,0.0,0.0,0,0,1
2018-07-24,9,Summer,926,31.7,59.0,1.0,0.0,0.0,0,0,3
2018-07-24,10,Summer,610,32.4,54.0,0.9,0.0,0.0,0,0,2
2018-07-24,11,Summer,620,33.9,46.0,1.6,0.0,0.0,0,0,3
2018-07-24,12,Summer,671,34.5,50.0,1.4,0.0,0.0,0,0,1
2018-07-24,13,Summer,688,36.4,41.0,1.3,0.0,0.0,0,0,2
2018-07-24,14,Summer,649,35.8,49.0,2.8,0.0,0.0,0,0,1
2018-07-24,15,Summer,735,35.8,47.0,2.2,0.0,0.0,0,0,2
2018-07-24,16,Summer,834,34.9,51.0,2.0,0.0,0.0,0,0,2
2018-07-24,17,Summer,1297,34.9,51.0,2.2,0.0,0.0,0,0,1
2018-07-24,18,Summer,2300,34.9,53.0,2.2,0.0,0.0,0,0,2
2018-07-24,19,Summer,1968,33.1,57.0,2.2,0.0,0.0,0,0,2
2018-07-24,20,Summer,1834,31.1,63.0,2.0,0.0,0.0,0,0,2
2018-07-24,21,Summer,1899,30.2,65.0,2.3,0.0,0.0,0,0,2
2018-07-24,22,Summer,1773,29.8,66.0,3.2,0.0,0.0,0,0,3
2018-07-24,23,Summer,1193,29.3,66.0,2.8,0.0,0.0,0,0,3
2018-07-25,0,Summer,939,28.9,66.0,2.2,0.0,0.0,0,0,1
2018-07-25,1,Summer,726,28.7,67.0,2.6,0.0,0.0,0,0,1
2018-07-25,2,Summer,499,28.8,68.0,1.8,0.0,0.0,0,0,3
2018-07-25,3,Summer,327,28.9,69.0,2.8,0.0,0.0,0,0,1
2018-07-25,4,Summer,212,28.5,74.0,2.6,0.0,0.0,0,0,1
2018-07-25,5,Summer,299,28.3,74.0,2.4,0.0,0.0,0,0,1
2018-07-25,6,Summer,657,28.1,75.0,1.8,0.0,0.0,0,0,1
2018-07-25,7,Summer,1171,28.3,72.0,2.0,0.0,0.0,0,0,1
2018-07-25,8,Summer,1893,28.7,70.0,3.5,0.0,0.0,0,0,3
2018-07-25,9,Summer,995,29.4,66.0,2.5,0.0,0.0,0,0,1
2018-07-25,10,Summer,696,30.7,61.0,2.8,0.0,0.0,0,0,1
2018-07-25,11,Summer,749,30.7,63.0,3.4,0.0,0.0,0,0,1
2018-07-25,12,Summer,791,31.1,60.0,2.7,0.0,0.0,0,0,2
2018-07-25,13,Summer,783,32.3,56.0,3.0,0.0,0.0,0,0,1
2018-07-25,14,Summer,754,33.0,53.0,1.7,0.0,0.0,0,0,1
2018-07-25,15,Summer,781,34.0,50.0,3.0,0.0,0.0,0,0,1
2018-07-25,16,Summer,977,34.1,52.0,2.5,0.0,0.0,0,0,2
